time,gFx.gFy,gFz.wx,wy.wz,
22.688,0.01,0.13,0.71,0.09,0.08,-0.14,
22.688,0.02,0.13,0.73,0.09,0.08,-0.14,
22.689,0.02,0.13,0.73,0.06,0.02,-0.13,
22.69,0.02,0.13,0.75,0.06,0.02,-0.13,
22.691,0.02,0.13,0.75,0.04,-0.01,-0.13,
22.691,0.03,0.14,0.80,0.04,-0.01,-0.13,
22.691,0.03,0.14,0.80,0.05,-0.04,-0.12,
22.692,0.03,0.14,0.83,0.05,-0.04,-0.12,
22.692,0.03,0.14,0.83,0.08,-0.04,-0.11,
22.693,0.03,0.14,0.85,0.08,-0.04,-0.11,
22.693,0.03,0.14,0.85,0.11,-0.04,-0.11,
22.702,0.03,0.13,0.86,0.11,-0.04,-0.11,
22.703,0.03,0.13,0.86,0.13,-0.02,-0.11,
22.703,0.03,0.13,0.86,0.13,-0.02,-0.11,
22.704,0.03,0.13,0.86,0.14,-0.00,-0.10,
22.705,0.03,0.12,0.86,0.14,-0.00,-0.10,
22.705,0.03,0.12,0.86,0.15,0.02,-0.09,
22.709,0.03,0.11,0.84,0.15,0.02,-0.09,
22.71,0.03,0.11,0.84,0.14,0.06,-0.07,
22.716,0.04,0.12,0.81,0.14,0.06,-0.07,
22.716,0.04,0.12,0.81,0.11,0.09,-0.07,
22.719,0.04,0.12,0.79,0.11,0.09,-0.07,
22.719,0.04,0.12,0.79,0.08,0.10,-0.05,
22.726,0.04,0.13,0.79,0.08,0.10,-0.05,
22.727,0.04,0.13,0.79,0.03,0.10,-0.05,
22.734,0.04,0.14,0.79,0.03,0.10,-0.05,
22.735,0.04,0.14,0.79,-0.00,0.09,-0.04,
22.736,0.04,0.15,0.81,-0.00,0.09,-0.04,
22.736,0.04,0.15,0.81,-0.03,0.08,-0.03,
22.739,0.05,0.16,0.85,-0.03,0.08,-0.03,
22.739,0.05,0.16,0.85,-0.05,0.08,-0.03,
22.748,0.04,0.17,0.88,-0.05,0.08,-0.03,
22.749,0.04,0.17,0.88,-0.04,0.09,-0.02,
22.749,0.04,0.17,0.90,-0.04,0.09,-0.02,
22.75,0.04,0.17,0.90,-0.01,0.10,-0.02,
22.754,0.03,0.17,0.91,-0.01,0.10,-0.02,
22.754,0.03,0.17,0.91,0.01,0.11,-0.02,
22.759,0.03,0.17,0.92,0.01,0.11,-0.02,
22.759,0.03,0.17,0.92,0.05,0.11,-0.02,
22.764,0.02,0.17,0.91,0.05,0.11,-0.02,
22.765,0.02,0.17,0.91,0.09,0.09,-0.01,
22.769,0.01,0.17,0.91,0.09,0.09,-0.01,
22.769,0.01,0.17,0.91,0.13,0.07,-0.01,
22.774,0.00,0.18,0.90,0.13,0.07,-0.01,
22.774,0.00,0.18,0.90,0.15,0.05,0.00,
22.779,-0.01,0.18,0.89,0.15,0.05,0.00,
22.78,-0.01,0.18,0.89,0.16,0.05,0.01,
22.784,-0.01,0.18,0.88,0.16,0.05,0.01,
22.785,-0.01,0.18,0.88,0.16,0.05,0.03,
22.789,-0.02,0.18,0.88,0.16,0.05,0.03,
22.789,-0.02,0.18,0.88,0.15,0.07,0.04,
22.797,-0.02,0.18,0.88,0.15,0.07,0.04,
22.798,-0.02,0.18,0.88,0.13,0.08,0.06,
22.8,-0.03,0.18,0.88,0.13,0.08,0.06,
22.801,-0.03,0.18,0.88,0.11,0.07,0.08,
22.805,-0.04,0.18,0.90,0.11,0.07,0.08,
22.806,-0.04,0.18,0.90,0.09,0.07,0.11,
22.812,-0.04,0.18,0.90,0.09,0.07,0.11,
22.813,-0.04,0.18,0.90,0.07,0.06,0.13,
22.817,-0.04,0.18,0.92,0.07,0.06,0.13,
22.818,-0.04,0.18,0.92,0.07,0.04,0.16,
22.82,-0.03,0.18,0.94,0.07,0.04,0.16,
22.821,-0.03,0.18,0.94,0.06,0.02,0.19,
22.825,-0.01,0.19,0.95,0.06,0.02,0.19,
22.826,-0.01,0.19,0.95,0.05,-0.01,0.21,
22.841,0.00,0.19,0.97,0.05,-0.01,0.21,
22.843,0.00,0.19,0.97,0.06,-0.04,0.22,
22.845,0.02,0.20,0.98,0.06,-0.04,0.22,
22.846,0.02,0.20,0.98,0.05,-0.06,0.22,
22.847,0.03,0.21,1.01,0.05,-0.06,0.22,
22.847,0.03,0.21,1.01,0.06,-0.08,0.22,
22.847,0.04,0.22,1.05,0.06,-0.08,0.22,
22.848,0.04,0.22,1.05,0.05,-0.09,0.22,
22.849,0.05,0.22,1.08,0.05,-0.09,0.22,
22.85,0.05,0.22,1.08,0.05,-0.09,0.21,
22.854,0.06,0.22,1.10,0.05,-0.09,0.21,
22.855,0.06,0.22,1.10,0.04,-0.08,0.20,
22.859,0.07,0.21,1.12,0.04,-0.08,0.20,
22.86,0.07,0.21,1.12,0.05,-0.08,0.19,
22.865,0.07,0.21,1.14,0.05,-0.08,0.19,
22.866,0.07,0.21,1.14,0.04,-0.08,0.18,
22.869,0.07,0.20,1.16,0.04,-0.08,0.18,
22.87,0.07,0.20,1.16,0.04,-0.08,0.17,
22.874,0.07,0.19,1.19,0.04,-0.08,0.17,
22.875,0.07,0.19,1.19,0.04,-0.08,0.17,
22.879,0.06,0.18,1.22,0.04,-0.08,0.17,
22.88,0.06,0.18,1.22,0.03,-0.07,0.16,
22.885,0.05,0.18,1.24,0.03,-0.07,0.16,
22.886,0.05,0.18,1.24,0.02,-0.04,0.17,
22.889,0.05,0.17,1.26,0.02,-0.04,0.17,
22.89,0.05,0.17,1.26,0.02,-0.01,0.17,
22.896,0.06,0.18,1.27,0.02,-0.01,0.17,
22.897,0.06,0.18,1.27,0.01,0.05,0.17,
22.9,0.07,0.19,1.27,0.01,0.05,0.17,
22.901,0.07,0.19,1.27,-0.00,0.11,0.17,
22.905,0.08,0.20,1.25,-0.00,0.11,0.17,
22.906,0.08,0.20,1.25,-0.02,0.18,0.16,
22.911,0.08,0.20,1.22,-0.02,0.18,0.16,
22.912,0.08,0.20,1.22,-0.04,0.23,0.14,
22.94,0.08,0.20,1.19,-0.04,0.23,0.14,
22.941,0.08,0.20,1.19,-0.07,0.26,0.12,
22.941,0.07,0.20,1.17,-0.07,0.26,0.12,
22.942,0.07,0.20,1.17,-0.11,0.28,0.11,
22.942,0.06,0.20,1.15,-0.11,0.28,0.11,
22.943,0.06,0.20,1.15,-0.16,0.29,0.10,
22.944,0.05,0.19,1.14,-0.16,0.29,0.10,
22.944,0.05,0.19,1.14,-0.20,0.29,0.08,
22.945,0.03,0.19,1.13,-0.20,0.29,0.08,
22.945,0.03,0.19,1.13,-0.25,0.30,0.06,
22.946,0.02,0.19,1.12,-0.25,0.30,0.06,
22.946,0.02,0.19,1.12,-0.30,0.29,0.05,
22.947,0.01,0.20,1.12,-0.30,0.29,0.05,
22.947,0.01,0.20,1.12,-0.33,0.27,0.03,
22.951,-0.00,0.19,1.13,-0.33,0.27,0.03,
22.953,-0.00,0.19,1.13,-0.36,0.23,0.02,
22.955,-0.02,0.18,1.15,-0.36,0.23,0.02,
22.956,-0.02,0.18,1.15,-0.39,0.17,0.01,
22.96,-0.03,0.17,1.18,-0.39,0.17,0.01,
22.961,-0.03,0.17,1.18,-0.41,0.09,0.01,
22.974,-0.03,0.15,1.23,-0.41,0.09,0.01,
22.979,-0.03,0.15,1.23,-0.42,0.00,0.01,
22.98,-0.03,0.12,1.32,-0.42,0.00,0.01,
22.981,-0.03,0.12,1.32,-0.41,-0.08,0.01,
22.981,-0.03,0.09,1.40,-0.41,-0.08,0.01,
22.982,-0.03,0.09,1.40,-0.37,-0.15,0.02,
22.982,-0.03,0.07,1.49,-0.37,-0.15,0.02,
22.983,-0.03,0.07,1.49,-0.32,-0.22,0.03,
22.991,-0.05,0.04,1.57,-0.32,-0.22,0.03,
22.992,-0.05,0.04,1.57,-0.24,-0.25,0.04,
22.994,-0.07,0.01,1.64,-0.24,-0.25,0.04,
22.996,-0.07,0.01,1.64,-0.16,-0.25,0.06,
22.997,-0.10,-0.01,1.70,-0.16,-0.25,0.06,
22.997,-0.10,-0.01,1.70,-0.07,-0.22,0.10,
23.001,-0.12,-0.02,1.73,-0.07,-0.22,0.10,
23.002,-0.12,-0.02,1.73,0.05,-0.16,0.15,
23.006,-0.13,-0.02,1.72,0.05,-0.16,0.15,
23.007,-0.13,-0.02,1.72,0.18,-0.08,0.20,
23.01,-0.13,-0.02,1.66,0.18,-0.08,0.20,
23.011,-0.13,-0.02,1.66,0.33,0.02,0.26,
23.02,-0.11,-0.00,1.56,0.33,0.02,0.26,
23.021,-0.11,-0.00,1.56,0.43,0.15,0.30,
23.021,-0.09,0.02,1.44,0.43,0.15,0.30,
23.022,-0.09,0.02,1.44,0.49,0.23,0.34,
23.025,-0.07,0.04,1.31,0.49,0.23,0.34,
23.026,-0.07,0.04,1.31,0.53,0.28,0.35,
23.04,-0.05,0.06,1.18,0.53,0.28,0.35,
23.041,-0.05,0.06,1.18,0.54,0.30,0.36,
23.041,-0.03,0.09,1.04,0.54,0.30,0.36,
23.042,-0.03,0.09,1.04,0.52,0.30,0.37,
23.042,-0.01,0.11,0.90,0.52,0.30,0.37,
23.042,-0.01,0.11,0.90,0.48,0.27,0.37,
23.047,0.02,0.14,0.80,0.48,0.27,0.37,
23.047,0.02,0.14,0.80,0.42,0.23,0.35,
23.05,0.04,0.17,0.73,0.42,0.23,0.35,
23.051,0.04,0.17,0.73,0.33,0.13,0.32,
23.055,0.05,0.19,0.70,0.33,0.13,0.32,
23.056,0.05,0.19,0.70,0.26,0.03,0.30,
23.06,0.06,0.20,0.72,0.26,0.03,0.30,
23.061,0.06,0.20,0.72,0.18,-0.06,0.26,
23.066,0.06,0.20,0.76,0.18,-0.06,0.26,
23.067,0.06,0.20,0.76,0.14,-0.14,0.23,
23.07,0.05,0.20,0.81,0.14,-0.14,0.23,
23.071,0.05,0.20,0.81,0.14,-0.20,0.21,
23.075,0.06,0.19,0.87,0.14,-0.20,0.21,
23.076,0.06,0.19,0.87,0.15,-0.24,0.18,
23.08,0.06,0.18,0.92,0.15,-0.24,0.18,
23.081,0.06,0.18,0.92,0.17,-0.26,0.15,
23.088,0.07,0.17,0.94,0.17,-0.26,0.15,
23.089,0.07,0.17,0.94,0.20,-0.26,0.11,
23.09,0.07,0.16,0.93,0.20,-0.26,0.11,
23.091,0.07,0.16,0.93,0.22,-0.26,0.09,
23.098,0.07,0.15,0.92,0.22,-0.26,0.09,
23.099,0.07,0.15,0.92,0.21,-0.24,0.07,
23.101,0.06,0.15,0.91,0.21,-0.24,0.07,
23.101,0.06,0.15,0.91,0.19,-0.20,0.04,
23.106,0.06,0.15,0.90,0.19,-0.20,0.04,
23.106,0.06,0.15,0.90,0.15,-0.18,0.03,
23.11,0.05,0.14,0.90,0.15,-0.18,0.03,
23.111,0.05,0.14,0.90,0.12,-0.15,0.02,
23.115,0.05,0.13,0.90,0.12,-0.15,0.02,
23.116,0.05,0.13,0.90,0.08,-0.12,0.01,
23.12,0.05,0.13,0.90,0.08,-0.12,0.01,
23.121,0.05,0.13,0.90,0.06,-0.10,-0.01,
23.126,0.05,0.13,0.90,0.06,-0.10,-0.01,
23.126,0.05,0.13,0.90,0.06,-0.09,-0.02,
23.135,0.06,0.13,0.89,0.06,-0.09,-0.02,
23.137,0.06,0.13,0.89,0.05,-0.08,-0.04,
23.137,0.07,0.13,0.89,0.05,-0.08,-0.04,
23.138,0.07,0.13,0.89,0.05,-0.08,-0.06,
23.141,0.07,0.13,0.88,0.05,-0.08,-0.06,
23.142,0.07,0.13,0.88,0.05,-0.08,-0.08,
23.158,0.06,0.13,0.87,0.05,-0.08,-0.08,
23.159,0.06,0.13,0.87,0.05,-0.09,-0.10,
23.159,0.05,0.12,0.87,0.05,-0.09,-0.10,
23.16,0.05,0.12,0.87,0.05,-0.09,-0.11,
23.16,0.04,0.11,0.87,0.05,-0.09,-0.11,
23.16,0.04,0.11,0.87,0.05,-0.11,-0.12,
23.164,0.03,0.09,0.87,0.05,-0.11,-0.12,
23.166,0.03,0.09,0.87,0.06,-0.12,-0.13,
23.192,0.02,0.09,0.87,0.06,-0.12,-0.13,
23.194,0.02,0.09,0.87,0.07,-0.13,-0.13,
23.195,0.01,0.09,0.86,0.07,-0.13,-0.13,
23.195,0.01,0.09,0.86,0.08,-0.15,-0.13,
23.196,-0.00,0.09,0.85,0.08,-0.15,-0.13,
23.196,-0.00,0.09,0.85,0.09,-0.16,-0.13,
23.196,-0.01,0.08,0.85,0.09,-0.16,-0.13,
23.197,-0.01,0.08,0.85,0.08,-0.17,-0.13,
23.198,-0.02,0.09,0.85,0.08,-0.17,-0.13,
23.198,-0.02,0.09,0.85,0.06,-0.17,-0.11,
23.198,-0.02,0.09,0.85,0.06,-0.17,-0.11,
23.199,-0.02,0.09,0.85,0.05,-0.17,-0.10,
23.199,-0.02,0.09,0.86,0.05,-0.17,-0.10,
23.199,-0.02,0.09,0.86,0.04,-0.16,-0.09,
23.202,-0.02,0.10,0.88,0.04,-0.16,-0.09,
23.203,-0.02,0.10,0.88,0.04,-0.14,-0.08,
23.207,-0.02,0.11,0.88,0.04,-0.14,-0.08,
23.208,-0.02,0.11,0.88,0.05,-0.11,-0.08,
23.213,-0.03,0.11,0.88,0.05,-0.11,-0.08,
23.214,-0.03,0.11,0.88,0.06,-0.09,-0.06,
23.217,-0.03,0.12,0.88,0.06,-0.09,-0.06,
23.218,-0.03,0.12,0.88,0.08,-0.08,-0.05,
23.222,-0.02,0.12,0.88,0.08,-0.08,-0.05,
23.223,-0.02,0.12,0.88,0.10,-0.08,-0.04,
23.228,-0.02,0.13,0.88,0.10,-0.08,-0.04,
23.229,-0.02,0.13,0.88,0.12,-0.09,-0.03,
23.232,-0.01,0.14,0.88,0.12,-0.09,-0.03,
23.233,-0.01,0.14,0.88,0.14,-0.10,-0.02,
23.237,-0.01,0.14,0.88,0.14,-0.10,-0.02,
23.238,-0.01,0.14,0.88,0.16,-0.11,-0.02,
23.242,-0.01,0.14,0.87,0.16,-0.11,-0.02,
23.243,-0.01,0.14,0.87,0.18,-0.10,-0.01,
23.252,-0.01,0.14,0.86,0.18,-0.10,-0.01,
23.253,-0.01,0.14,0.86,0.20,-0.10,-0.00,
23.253,-0.01,0.15,0.84,0.20,-0.10,-0.00,
23.253,-0.01,0.15,0.84,0.22,-0.09,0.00,
23.257,-0.01,0.15,0.82,0.22,-0.09,0.00,
23.258,-0.01,0.15,0.82,0.22,-0.09,0.01,
23.268,-0.00,0.16,0.81,0.22,-0.09,0.01,
23.268,-0.00,0.16,0.81,0.22,-0.09,0.01,
23.269,0.00,0.16,0.80,0.22,-0.09,0.01,
23.269,0.00,0.16,0.80,0.21,-0.10,0.02,
23.272,0.01,0.16,0.80,0.21,-0.10,0.02,
23.273,0.01,0.16,0.80,0.21,-0.10,0.03,
23.277,0.01,0.17,0.80,0.21,-0.10,0.03,
23.278,0.01,0.17,0.80,0.20,-0.10,0.03,
23.282,0.02,0.17,0.80,0.20,-0.10,0.03,
23.283,0.02,0.17,0.80,0.20,-0.09,0.03,
23.287,0.02,0.18,0.80,0.20,-0.09,0.03,
23.287,0.02,0.18,0.80,0.19,-0.08,0.03,
23.292,0.03,0.18,0.79,0.19,-0.08,0.03,
23.292,0.03,0.18,0.79,0.18,-0.07,0.02,
23.297,0.04,0.18,0.79,0.18,-0.07,0.02,
23.298,0.04,0.18,0.79,0.17,-0.07,0.01,
23.302,0.04,0.19,0.79,0.17,-0.07,0.01,
23.303,0.04,0.19,0.79,0.15,-0.07,0.01,
23.307,0.04,0.20,0.79,0.15,-0.07,0.01,
23.307,0.04,0.20,0.79,0.14,-0.08,-0.00,
23.313,0.05,0.20,0.79,0.14,-0.08,-0.00,
23.313,0.05,0.20,0.79,0.12,-0.08,-0.01,
23.317,0.05,0.21,0.81,0.12,-0.08,-0.01,
23.317,0.05,0.21,0.81,0.10,-0.07,-0.02,
23.322,0.05,0.21,0.83,0.10,-0.07,-0.02,
23.322,0.05,0.21,0.83,0.08,-0.07,-0.05,
23.327,0.04,0.21,0.84,0.08,-0.07,-0.05,
23.328,0.04,0.21,0.84,0.08,-0.06,-0.06,
23.332,0.03,0.20,0.86,0.08,-0.06,-0.06,
23.332,0.03,0.20,0.86,0.07,-0.04,-0.07,
23.337,0.02,0.19,0.87,0.07,-0.04,-0.07,
23.338,0.02,0.19,0.87,0.07,-0.03,-0.08,
23.342,0.01,0.19,0.88,0.07,-0.03,-0.08,
23.343,0.01,0.19,0.88,0.08,-0.01,-0.09,
23.352,0.00,0.19,0.89,0.08,-0.01,-0.09,
23.354,0.00,0.19,0.89,0.08,-0.00,-0.09,
23.355,-0.01,0.18,0.89,0.08,-0.00,-0.09,
23.355,-0.01,0.18,0.89,0.09,-0.00,-0.10,
23.358,-0.03,0.17,0.90,0.09,-0.00,-0.10,
23.359,-0.03,0.17,0.90,0.10,-0.00,-0.09,
23.38,-0.03,0.17,0.90,0.10,-0.00,-0.09,
23.381,-0.03,0.17,0.90,0.11,-0.01,-0.08,
23.382,-0.04,0.16,0.90,0.11,-0.01,-0.08,
23.384,-0.04,0.16,0.90,0.13,-0.03,-0.07,
23.384,-0.04,0.16,0.89,0.13,-0.03,-0.07,
23.386,-0.04,0.16,0.89,0.13,-0.05,-0.06,
23.386,-0.04,0.17,0.89,0.13,-0.05,-0.06,
23.387,-0.04,0.17,0.89,0.12,-0.06,-0.05,
23.388,-0.05,0.17,0.90,0.12,-0.06,-0.05,
23.389,-0.05,0.17,0.90,0.11,-0.09,-0.05,
23.389,-0.05,0.18,0.91,0.11,-0.09,-0.05,
23.39,-0.05,0.18,0.91,0.10,-0.11,-0.05,
23.394,-0.04,0.17,0.93,0.10,-0.11,-0.05,
23.395,-0.04,0.17,0.93,0.09,-0.12,-0.04,
23.399,-0.03,0.17,0.95,0.09,-0.12,-0.04,
23.4,-0.03,0.17,0.95,0.06,-0.13,-0.04,
23.404,-0.02,0.16,0.98,0.06,-0.13,-0.04,
23.406,-0.02,0.16,0.98,0.05,-0.13,-0.05,
23.409,-0.01,0.15,1.00,0.05,-0.13,-0.05,
23.409,-0.01,0.15,1.00,0.03,-0.13,-0.05,
23.415,-0.01,0.14,1.01,0.03,-0.13,-0.05,
23.416,-0.01,0.14,1.01,0.02,-0.13,-0.07,
23.452,-0.01,0.13,1.02,0.02,-0.13,-0.07,
23.453,-0.01,0.13,1.02,0.01,-0.14,-0.07,
23.454,-0.01,0.11,1.03,0.01,-0.14,-0.07,
23.454,-0.01,0.11,1.03,-0.01,-0.15,-0.07,
23.455,-0.01,0.09,1.04,-0.01,-0.15,-0.07,
23.455,-0.01,0.09,1.04,-0.03,-0.17,-0.07,
23.456,0.00,0.07,1.06,-0.03,-0.17,-0.07,
23.456,0.00,0.07,1.06,-0.08,-0.18,-0.06,
23.457,0.01,0.06,1.08,-0.08,-0.18,-0.06,
23.457,0.01,0.06,1.08,-0.12,-0.19,-0.06,
23.458,0.01,0.05,1.11,-0.12,-0.19,-0.06,
23.458,0.01,0.05,1.11,-0.16,-0.16,-0.06,
23.459,0.02,0.05,1.14,-0.16,-0.16,-0.06,
23.459,0.02,0.05,1.14,-0.20,-0.14,-0.06,
23.46,0.03,0.06,1.19,-0.20,-0.14,-0.06,
23.46,0.03,0.06,1.19,-0.24,-0.12,-0.07,
23.473,0.03,0.08,1.24,-0.24,-0.12,-0.07,
23.474,0.03,0.08,1.24,-0.27,-0.10,-0.06,
23.475,0.03,0.09,1.29,-0.27,-0.10,-0.06,
23.475,0.03,0.09,1.29,-0.28,-0.07,-0.07,
23.476,0.03,0.11,1.33,-0.28,-0.07,-0.07,
23.476,0.03,0.11,1.33,-0.26,-0.03,-0.07,
23.477,0.03,0.12,1.35,-0.26,-0.03,-0.07,
23.477,0.03,0.12,1.35,-0.23,0.01,-0.07,
23.496,0.04,0.14,1.35,-0.23,0.01,-0.07,
23.497,0.04,0.14,1.35,-0.20,0.05,-0.08,
23.498,0.05,0.16,1.33,-0.20,0.05,-0.08,
23.498,0.05,0.16,1.33,-0.16,0.08,-0.09,
23.498,0.06,0.18,1.28,-0.16,0.08,-0.09,
23.499,0.06,0.18,1.28,-0.12,0.09,-0.10,
23.499,0.07,0.20,1.23,-0.12,0.09,-0.10,
23.5,0.07,0.20,1.23,-0.11,0.09,-0.11,
23.501,0.09,0.21,1.18,-0.11,0.09,-0.11,
23.502,0.09,0.21,1.18,-0.10,0.08,-0.14,
23.506,0.09,0.23,1.14,-0.10,0.08,-0.14,
23.507,0.09,0.23,1.14,-0.13,0.06,-0.17,
23.514,0.10,0.25,1.11,-0.13,0.06,-0.17,
23.515,0.10,0.25,1.11,-0.16,0.04,-0.20,
23.517,0.10,0.27,1.10,-0.16,0.04,-0.20,
23.518,0.10,0.27,1.10,-0.22,0.01,-0.24,
23.522,0.10,0.28,1.10,-0.22,0.01,-0.24,
23.523,0.10,0.28,1.10,-0.27,0.00,-0.28,
23.527,0.10,0.29,1.11,-0.27,0.00,-0.28,
23.528,0.10,0.29,1.11,-0.31,0.01,-0.33,
23.532,0.10,0.29,1.11,-0.31,0.01,-0.33,
23.533,0.10,0.29,1.11,-0.35,0.02,-0.37,
23.537,0.09,0.27,1.12,-0.35,0.02,-0.37,
23.537,0.09,0.27,1.12,-0.38,0.04,-0.42,
23.542,0.08,0.25,1.14,-0.38,0.04,-0.42,
23.542,0.08,0.25,1.14,-0.43,0.05,-0.48,
23.552,0.07,0.21,1.16,-0.43,0.05,-0.48,
23.563,0.07,0.21,1.16,-0.45,0.07,-0.51,
23.564,0.05,0.17,1.19,-0.45,0.07,-0.51,
23.565,0.05,0.17,1.19,-0.47,0.07,-0.54,
23.565,0.03,0.14,1.23,-0.47,0.07,-0.54,
23.566,0.03,0.14,1.23,-0.47,0.07,-0.55,
23.566,0.01,0.10,1.28,-0.47,0.07,-0.55,
23.566,0.01,0.10,1.28,-0.45,0.07,-0.56,
23.569,-0.00,0.07,1.33,-0.45,0.07,-0.56,
23.57,-0.00,0.07,1.33,-0.42,0.08,-0.57,
23.574,-0.02,0.05,1.37,-0.42,0.08,-0.57,
23.575,-0.02,0.05,1.37,-0.37,0.09,-0.55,
23.58,-0.05,0.02,1.41,-0.37,0.09,-0.55,
23.582,-0.05,0.02,1.41,-0.31,0.11,-0.53,
23.584,-0.08,-0.01,1.45,-0.31,0.11,-0.53,
23.585,-0.08,-0.01,1.45,-0.23,0.14,-0.50,
23.591,-0.11,-0.03,1.45,-0.23,0.14,-0.50,
23.592,-0.11,-0.03,1.45,-0.12,0.19,-0.43,
23.595,-0.12,-0.03,1.42,-0.12,0.19,-0.43,
23.596,-0.12,-0.03,1.42,-0.00,0.24,-0.35,
23.6,-0.12,-0.03,1.37,-0.00,0.24,-0.35,
23.601,-0.12,-0.03,1.37,0.09,0.28,-0.29,
23.605,-0.11,-0.02,1.29,0.09,0.28,-0.29,
23.606,-0.11,-0.02,1.29,0.16,0.29,-0.23,
23.609,-0.08,0.01,1.21,0.16,0.29,-0.23,
23.61,-0.08,0.01,1.21,0.21,0.29,-0.17,
23.615,-0.04,0.03,1.13,0.21,0.29,-0.17,
23.616,-0.04,0.03,1.13,0.24,0.28,-0.14,
23.62,-0.00,0.06,1.06,0.24,0.28,-0.14,
23.62,-0.00,0.06,1.06,0.25,0.25,-0.11,
23.625,0.03,0.09,0.98,0.25,0.25,-0.11,
23.626,0.03,0.09,0.98,0.25,0.21,-0.10,
23.638,0.05,0.11,0.93,0.25,0.21,-0.10,
23.64,0.05,0.11,0.93,0.24,0.16,-0.09,
23.64,0.07,0.12,0.90,0.24,0.16,-0.09,
23.641,0.07,0.12,0.90,0.23,0.11,-0.09,
23.644,0.07,0.13,0.88,0.23,0.11,-0.09,
23.646,0.07,0.13,0.88,0.22,0.04,-0.10,
23.647,0.08,0.13,0.88,0.22,0.04,-0.10,
23.647,0.08,0.13,0.88,0.20,-0.01,-0.10,
23.667,0.08,0.13,0.88,0.20,-0.01,-0.10,
23.668,0.08,0.13,0.88,0.19,-0.05,-0.11,
23.668,0.08,0.12,0.90,0.19,-0.05,-0.11,
23.669,0.08,0.12,0.90,0.18,-0.08,-0.11,
23.669,0.07,0.12,0.91,0.18,-0.08,-0.11,
23.669,0.07,0.12,0.91,0.17,-0.11,-0.11,
23.67,0.07,0.10,0.92,0.17,-0.11,-0.11,
23.67,0.07,0.10,0.92,0.17,-0.12,-0.10,
23.672,0.07,0.10,0.93,0.17,-0.12,-0.10,
23.673,0.07,0.10,0.93,0.18,-0.13,-0.09,
23.7,0.07,0.09,0.93,0.18,-0.13,-0.09,
23.7,0.07,0.09,0.93,0.16,-0.11,-0.07,
23.7,0.07,0.09,0.93,0.16,-0.11,-0.07,
23.701,0.07,0.09,0.93,0.15,-0.09,-0.06,
23.701,0.08,0.09,0.93,0.15,-0.09,-0.06,
23.701,0.08,0.09,0.93,0.13,-0.07,-0.05,
23.702,0.08,0.10,0.93,0.13,-0.07,-0.05,
23.702,0.08,0.10,0.93,0.13,-0.03,-0.04,
23.703,0.08,0.11,0.93,0.13,-0.03,-0.04,
23.704,0.08,0.11,0.93,0.12,-0.00,-0.03,
23.704,0.09,0.12,0.92,0.12,-0.00,-0.03,
23.704,0.09,0.12,0.92,0.13,0.02,-0.04,
23.707,0.10,0.13,0.91,0.13,0.02,-0.04,
23.708,0.10,0.13,0.91,0.12,0.03,-0.05,
23.712,0.11,0.13,0.90,0.12,0.03,-0.05,
23.713,0.11,0.13,0.90,0.12,0.04,-0.06,
23.717,0.10,0.14,0.90,0.12,0.04,-0.06,
23.718,0.10,0.14,0.90,0.12,0.04,-0.07,
23.722,0.08,0.14,0.90,0.12,0.04,-0.07,
23.724,0.08,0.14,0.90,0.13,0.04,-0.09,
23.727,0.06,0.13,0.89,0.13,0.04,-0.09,
23.728,0.06,0.13,0.89,0.15,0.04,-0.10,
23.736,0.04,0.13,0.89,0.15,0.04,-0.10,
23.737,0.04,0.13,0.89,0.16,0.02,-0.10,
23.738,0.02,0.13,0.89,0.16,0.02,-0.10,
23.738,0.02,0.13,0.89,0.19,0.01,-0.10,
23.743,0.01,0.12,0.88,0.19,0.01,-0.10,
23.744,0.01,0.12,0.88,0.21,-0.01,-0.09,
23.751,0.00,0.12,0.86,0.21,-0.01,-0.09,
23.752,0.00,0.12,0.86,0.21,-0.01,-0.08,
23.753,-0.00,0.12,0.85,0.21,-0.01,-0.08,
23.754,-0.00,0.12,0.85,0.21,-0.02,-0.07,
23.758,-0.00,0.13,0.84,0.21,-0.02,-0.07,
23.758,-0.00,0.13,0.84,0.21,-0.02,-0.06,
23.763,-0.01,0.13,0.84,0.21,-0.02,-0.06,
23.764,-0.01,0.13,0.84,0.19,0.00,-0.05,
23.768,-0.02,0.13,0.84,0.19,0.00,-0.05,
23.768,-0.02,0.13,0.84,0.17,0.03,-0.04,
23.773,-0.03,0.13,0.84,0.17,0.03,-0.04,
23.773,-0.03,0.13,0.84,0.16,0.06,-0.03,
23.778,-0.04,0.13,0.84,0.16,0.06,-0.03,
23.779,-0.04,0.13,0.84,0.16,0.11,-0.01,
23.783,-0.04,0.13,0.82,0.16,0.11,-0.01,
23.784,-0.04,0.13,0.82,0.16,0.12,0.01,
23.788,-0.04,0.14,0.81,0.16,0.12,0.01,
23.788,-0.04,0.14,0.81,0.17,0.12,0.03,
23.793,-0.03,0.15,0.80,0.17,0.12,0.03,
23.793,-0.03,0.15,0.80,0.18,0.11,0.04,
23.798,-0.03,0.16,0.79,0.18,0.11,0.04,
23.799,-0.03,0.16,0.79,0.19,0.09,0.04,
23.804,-0.03,0.17,0.78,0.19,0.09,0.04,
23.805,-0.03,0.17,0.78,0.20,0.08,0.04,
23.809,-0.03,0.17,0.77,0.20,0.08,0.04,
